wafer_id,lot_id,process_stage,temperature_C,pressure_mbar,defect_count,equipment_log,defect_type,hour,exposure_time_ms
WFR-00176,LOT-1,Implantation,154.16001786391158,3.405330934916734,1,EQ-ETCH-01:2025-04-09T13:13:11.373636 - 16,,11,76.62356755740373
WFR-00177,LOT-2,Implantation,136.22349605997846,2.9931846911788016,1,EQ-ETCH-09:2025-01-07T22:44:56.824981 - 16,,18,77.25327983343632
WFR-00178,LOT-2,Implantation,189.3639826470841,2.7342370074211506,4,EQ-PHOTO-08:2025-03-29T06:17:28.364954 - 90,,6,117.24422781923289
WFR-00179,LOT-2,Lithography,160.3219208592586,3.1434743760469277,2,EQ-ETCH-08:2025-01-05T09:39:29.673868 - 79,,18,93.73328902335041
WFR-00180,LOT-2,Lithography,175.80440630410214,3.907580382114014,2,EQ-ETCH-09:2025-04-03T13:17:48.795885 - 73,,12,90.71802016414358
WFR-00181,LOT-4,Etching,155.16611562320637,3.1574843665508547,1,EQ-PHOTO-06:2025-01-21T21:33:22.624923 - 70,,18,79.1924835868986
WFR-00182,LOT-4,Lithography,117.49966400741673,2.363409798986244,0,EQ-PHOTO-01:2025-04-07T06:09:25.148710 - 88,,7,127.18230231281112
WFR-00183,LOT-2,Lithography,103.52797881215508,3.946065688900616,0,EQ-ETCH-03:2025-04-02T08:20:15.193638 - 29,,12,163.1685198390353
WFR-00184,LOT-4,Implantation,129.72244461222482,2.59267623539937,1,EQ-PHOTO-08:2025-02-13T10:20:52.336733 - 53,,14,171.247455312882
WFR-00185,LOT-2,Etching,200.0,2.608101762973349,2,EQ-PHOTO-07:2025-04-04T11:40:55.389873 - 83,Overetch,8,195.04436187752205
WFR-00186,LOT-2,Etching,144.70468032104247,3.5041684574177623,1,EQ-PHOTO-07:2025-01-16T21:32:10.174233 - 29,,16,132.23627490140018
WFR-00187,LOT-4,Etching,191.2359380725985,2.7899963149769373,2,EQ-PHOTO-06:2025-01-14T14:33:57.319963 - 37,Overetch,19,182.43917959150573
WFR-00188,LOT-1,Lithography,126.67110913103232,3.248681144936452,1,EQ-PHOTO-07:2025-02-04T01:32:20.316883 - 47,,10,151.82517611722983
WFR-00189,LOT-2,Lithography,136.7483341354591,3.212560166283791,2,EQ-ETCH-06:2025-02-06T23:49:07.995584 - 57,,13,101.70734292191389
WFR-00190,LOT-3,Deposition,139.6301839256194,3.220050737572095,1,EQ-ETCH-01:2025-03-14T19:56:39.904403 - 47,,16,122.14512794838548
WFR-00191,LOT-1,Etching,166.7547124679197,3.722165667618224,1,EQ-PHOTO-03:2025-02-07T06:57:17.553162 - 36,,7,91.60379781236239
WFR-00192,LOT-2,Deposition,122.95626264003936,2.865944074189442,1,EQ-PHOTO-09:2025-03-10T21:19:42.536155 - 78,,19,156.37564879341534
WFR-00193,LOT-2,Deposition,134.1125900025793,3.0169397964172533,1,EQ-ETCH-08:2025-02-24T21:19:26.850994 - 19,,14,97.9597330217427
WFR-00194,LOT-2,Lithography,145.3369827379266,2.541507241895014,1,EQ-ETCH-08:2025-01-20T10:44:41.151283 - 67,,16,150.04678619414886
WFR-00195,LOT-2,Deposition,123.14234889169188,,4,EQ-PHOTO-04:2025-01-02T02:43:09.101322 - 12,,18,67.96801114171384
WFR-00196,LOT-3,Etching,107.21221145899202,3.1029612650046454,3,EQ-ETCH-09:2025-01-06T21:36:35.755428 - 43,Particle,14,159.94858206080312
WFR-00197,LOT-2,Deposition,150.5712426732932,3.629006179602807,1,EQ-ETCH-01:2025-02-11T17:30:09.874824 - 65,,19,56.286525590483485
WFR-00198,LOT-3,Deposition,123.45027459057864,3.184130639260819,0,EQ-PHOTO-06:2025-02-04T04:54:36.351573 - 93,,11,194.35668959242167
WFR-00199,LOT-2,Lithography,174.29209532316432,3.865633445563754,3,EQ-PHOTO-06:2025-03-11T07:08:09.706669 - 86,,16,195.30388272402172
WFR-00200,LOT-1,Etching,197.26300345122564,2.9362830401122566,4,EQ-PHOTO-07:2025-03-28T02:05:13.545726 - 49,Overetch,8,171.46417235374042
WFR-00201,LOT-3,Implantation,138.3312270264994,3.117575553998887,1,EQ-ETCH-08:2025-01-06T07:04:14.280000 - 45,,13,115.70610410249479
WFR-00202,LOT-1,Etching,178.06055417672508,3.034552839351505,1,EQ-PHOTO-01:2025-02-17T18:14:21.477034 - 77,Overetch,11,54.04164454870655
WFR-00203,LOT-1,Deposition,151.38070001782364,2.652970200838858,0,EQ-PHOTO-09:2025-01-19T11:55:05.982274 - 94,,9,91.0076252798602
WFR-00204,LOT-1,Etching,192.03410049466547,2.0215059829344764,1,EQ-PHOTO-07:2025-04-02T13:05:36.781482 - 76,Overetch,6,174.89859401641576
WFR-00205,LOT-4,Lithography,140.83464974945576,3.112315574599011,1,EQ-PHOTO-02:2025-02-09T22:36:41.855773 - 59,,18,84.72748930802491
WFR-00206,LOT-2,Etching,175.31302998308098,2.199585243513456,1,EQ-PHOTO-06:2025-03-03T23:44:16.314301 - 56,Overetch,14,78.00451395590869
WFR-00207,LOT-2,Implantation,156.23573107835296,3.232063540034212,1,EQ-ETCH-09:2025-03-31T13:44:13.735692 - 34,,18,135.51024534102459
WFR-00208,LOT-4,Lithography,155.21619703827196,3.5780400101754166,3,EQ-PHOTO-05:2025-01-08T06:44:24.490750 - 38,,19,50.99140924521441
WFR-00209,LOT-2,Etching,141.5228755153086,2.9702441239357333,3,EQ-ETCH-09:2025-01-25T21:07:47.774092 - 25,Particle,13,62.938065081950455
WFR-00210,LOT-1,Lithography,173.71414549114442,3.190948635323987,4,EQ-PHOTO-06:2025-01-07T20:26:43.536189 - 31,,18,183.54072944410765
WFR-00211,LOT-4,Implantation,141.84076561861391,3.207940678130972,1,EQ-PHOTO-04:2025-01-07T11:58:32.603221 - 47,,18,74.5453022473568
WFR-00212,LOT-2,Etching,147.5763498995403,3.475009093863738,2,EQ-PHOTO-05:2025-01-30T18:17:13.536966 - 87,Particle,15,183.11810719479547
WFR-00213,LOT-2,Deposition,135.59680530971883,2.950831311892515,2,EQ-ETCH-04:2025-02-18T11:13:46.747736 - 15,,19,106.1010386358242
WFR-00214,LOT-2,Lithography,136.8044888090986,2.3957491636051342,2,EQ-PHOTO-09:2025-01-14T12:07:41.667603 - 26,,16,132.0386676555162
WFR-00215,LOT-3,Etching,152.80821569229855,2.1245697110942428,1,EQ-ETCH-01:2025-02-02T07:45:00.433911 - 43,,13,169.3471986582161
WFR-00216,LOT-2,Implantation,158.9949874236221,2.8268141615649185,2,EQ-PHOTO-09:2025-02-03T10:38:46.159918 - 79,,16,97.01374431215481
WFR-00217,LOT-2,Etching,183.50060043463765,2.1850435839504154,2,EQ-ETCH-01:2025-03-21T13:33:18.397593 - 29,Overetch,16,161.7213205766205
WFR-00218,LOT-3,Deposition,152.57278698365073,3.018927522728889,1,EQ-ETCH-02:2025-01-30T15:59:27.745522 - 70,,7,70.72266426096053
WFR-00219,LOT-3,Implantation,178.32543810967715,3.1257258381203448,6,EQ-ETCH-08:2025-04-11T01:08:26.440601 - 61,,8,122.67495301975595
WFR-00220,LOT-2,Implantation,152.3534279555832,2.7361740459931543,1,EQ-PHOTO-07:2025-01-23T15:22:24.290020 - 85,,19,192.59249500994542
WFR-00221,LOT-1,Deposition,114.0890237679682,3.369108664445821,2,EQ-PHOTO-08:2025-02-01T03:52:23.584392 - 52,,9,64.98243810356058
WFR-00222,LOT-1,Implantation,126.9107835734149,,0,EQ-ETCH-04:2025-01-10T23:00:40.937100 - 22,,7,155.41084304862733
WFR-00223,LOT-3,Etching,181.00063379976928,2.6687665132865592,4,EQ-PHOTO-03:2025-02-19T12:25:30.294955 - 47,Overetch,7,61.094766640879335
WFR-00224,LOT-3,Etching,150.23927480307856,2.772378372867573,3,EQ-ETCH-02:2025-03-07T16:38:38.656459 - 54,Particle,13,88.64266275558688
WFR-00225,LOT-3,Implantation,142.1251895403824,3.674979572013741,1,EQ-ETCH-03:2025-02-26T09:44:05.847875 - 20,,16,193.96694836851898
WFR-00226,LOT-1,Etching,131.066044197611,2.149583030141819,0,EQ-PHOTO-02:2025-02-01T16:38:55.147931 - 90,,9,82.74496979229029
WFR-00227,LOT-4,Deposition,141.99488737426336,2.879660352756207,2,EQ-PHOTO-07:2025-02-03T06:50:40.199142 - 52,,18,128.8222235044043
WFR-00228,LOT-2,Etching,148.43766961819787,3.099224324063913,1,EQ-ETCH-01:2025-04-03T19:46:46.085878 - 55,Particle,10,85.31631018916788
WFR-00229,LOT-2,Lithography,159.811957135915,2.696218745180443,1,EQ-ETCH-05:2025-02-23T22:10:24.950181 - 64,,8,142.0420936816588
WFR-00230,LOT-1,Deposition,145.10732936633414,2.638863140817967,0,EQ-ETCH-05:2025-02-27T04:00:11.070875 - 77,,6,169.75115584046418
WFR-00231,LOT-2,Etching,198.2950301160305,,4,EQ-ETCH-06:2025-03-02T18:23:51.273710 - 75,Overetch,16,188.74491593683612
WFR-00232,LOT-4,Lithography,136.9010059239274,4.020894378674962,1,EQ-ETCH-04:2025-01-27T08:31:21.368026 - 23,,16,135.50303816993903
WFR-00233,LOT-1,Etching,166.1329632961399,2.8328107623122056,4,EQ-ETCH-05:2025-01-31T15:00:34.871847 - 32,Particle,16,142.12618449575913
WFR-00234,LOT-2,Lithography,116.88459879095296,3.0127329700836887,1,EQ-ETCH-07:2025-01-01T21:36:23.662883 - 54,,19,156.8355146239287
WFR-00235,LOT-4,Implantation,163.17971983557177,3.2901098244308566,0,EQ-PHOTO-09:2025-01-02T22:21:15.310940 - 59,,10,79.31762162746288
WFR-00236,LOT-3,Etching,117.37643324553304,2.490722550267113,2,EQ-ETCH-08:2025-01-20T23:47:20.647423 - 64,Particle,13,69.88066748351926
WFR-00237,LOT-3,Etching,177.1007635014107,3.0350996282271536,2,EQ-ETCH-06:2025-03-10T19:52:21.778807 - 72,Overetch,12,171.8610591668797
WFR-00238,LOT-1,Deposition,113.18725590625472,3.766779200807016,1,EQ-PHOTO-02:2025-01-05T16:00:00.981039 - 87,,16,162.56881840850042
WFR-00239,LOT-1,Lithography,129.32928029193988,4.191758394477558,2,EQ-ETCH-01:2025-03-11T20:27:35.650366 - 68,,17,114.4178357674251
WFR-00240,LOT-3,Implantation,166.7574645649078,2.3759454832169107,0,EQ-ETCH-09:2025-03-03T16:07:47.374620 - 43,,6,71.79131965698855
WFR-00241,LOT-1,Etching,200.0,2.5525985626797207,4,EQ-ETCH-09:2025-01-16T17:54:08.955054 - 20,Overetch,19,68.6590063817976
WFR-00242,LOT-1,Etching,100.0,2.784004003311276,0,EQ-PHOTO-05:2025-03-29T23:24:48.246950 - 95,,8,163.35443461373472
WFR-00243,LOT-1,Etching,127.30511107053152,2.8145907635957563,0,EQ-PHOTO-04:2025-02-19T01:55:12.618342 - 43,,12,164.5052514299519
WFR-00244,LOT-2,Etching,200.0,3.54183554473922,3,EQ-ETCH-02:2025-01-02T00:08:42.723572 - 85,Overetch,6,185.71486349146883
WFR-00245,LOT-1,Deposition,152.84039322602106,3.017082803348208,1,EQ-PHOTO-07:2025-04-08T08:42:50.702791 - 75,,19,91.1407917052237
WFR-00246,LOT-1,Implantation,129.35725027460694,3.501067826287741,1,EQ-PHOTO-07:2025-03-24T03:21:44.406842 - 57,,15,152.59453498042865
WFR-00247,LOT-3,Deposition,179.5405872777146,3.120832141926211,2,EQ-PHOTO-07:2025-02-01T20:09:53.334129 - 48,,6,141.28317836462386
WFR-00248,LOT-4,Lithography,161.70840882014227,2.943180213997433,2,EQ-ETCH-06:2025-01-09T10:57:10.492178 - 66,,18,90.4395206311638
WFR-00249,LOT-2,Etching,163.30056145127622,3.2234186539059424,1,EQ-PHOTO-02:2025-02-20T08:24:29.715923 - 69,,12,143.87970189246894
WFR-00250,LOT-2,Etching,102.4854117436806,1.8611200108983952,2,EQ-ETCH-08:2025-01-10T04:27:05.088924 - 23,Particle,13,119.53530345919354
WFR-00251,LOT-3,Deposition,191.91974580937585,2.8363338024152323,0,EQ-PHOTO-03:2025-01-28T03:50:07.617235 - 36,,10,111.72278493410602
WFR-00252,LOT-4,Lithography,155.24761925720128,2.8546807244726384,1,EQ-PHOTO-02:2025-03-14T15:17:28.029330 - 35,,18,189.3596917947975
WFR-00253,LOT-4,Deposition,143.80680642690814,2.30380350365636,1,EQ-PHOTO-07:2025-03-24T22:51:04.729874 - 66,,14,99.90272016546169
WFR-00254,LOT-4,Deposition,179.23484242162928,3.671829847654056,3,EQ-ETCH-05:2025-03-30T13:46:38.287668 - 94,,13,152.94353595744968
WFR-00255,LOT-2,Etching,132.4994174149483,2.877415028980705,3,EQ-ETCH-05:2025-02-06T09:23:31.589528 - 62,Particle,19,76.06466719182697
WFR-00256,LOT-4,Lithography,128.1288904813938,3.1839757643607243,3,EQ-PHOTO-06:2025-02-14T20:05:07.427593 - 80,,16,129.57382342135907
WFR-00257,LOT-4,Deposition,130.5356246326916,3.4324428166522694,2,EQ-PHOTO-03:2025-03-18T17:37:50.362055 - 60,,16,176.0142368702036
WFR-00258,LOT-3,Deposition,142.4018020212964,2.5837334487924166,1,EQ-PHOTO-03:2025-02-23T02:52:54.110299 - 58,,17,173.88759503950396
WFR-00259,LOT-4,Implantation,150.5354146551007,3.142438478833497,1,EQ-PHOTO-07:2025-02-06T05:04:44.833882 - 18,,16,151.2649656565971
WFR-00260,LOT-1,Implantation,162.80282347984596,2.1821992762798565,1,EQ-PHOTO-03:2025-03-21T06:01:55.801708 - 81,,13,106.50381622680518
WFR-00261,LOT-2,Deposition,124.97916354890468,3.272878460307303,0,EQ-ETCH-03:2025-03-03T16:35:53.417286 - 38,,10,193.77742760757747
WFR-00262,LOT-2,Lithography,156.06570674660455,2.723602852471525,4,EQ-PHOTO-06:2025-03-10T03:07:49.740976 - 75,,19,178.86371499064506
WFR-00263,LOT-3,Etching,141.92319467658754,2.860011233665339,0,EQ-PHOTO-06:2025-01-15T16:29:02.125161 - 76,,8,102.21448146425054
WFR-00264,LOT-2,Lithography,147.8394212766292,3.5609584677481134,1,EQ-PHOTO-06:2025-02-10T00:27:41.712278 - 70,,15,151.6865197163683
WFR-00265,LOT-2,Implantation,174.18287888130223,3.909412209325092,6,EQ-PHOTO-08:2025-04-12T14:51:44.750803 - 92,,13,186.76201017651596
WFR-00266,LOT-1,Deposition,159.85715249431692,2.639926974696724,1,EQ-PHOTO-05:2025-03-18T13:45:56.252896 - 32,,13,71.07951882488067
WFR-00267,LOT-3,Lithography,161.52213838799867,2.5749451580731524,1,EQ-ETCH-06:2025-02-12T22:39:08.105535 - 24,,7,58.28791634346284
WFR-00268,LOT-3,Etching,141.5166357984115,3.3447517671914,1,EQ-PHOTO-09:2025-01-11T15:34:19.480561 - 56,,17,120.09067130186153
WFR-00269,LOT-3,Etch,188.5094023004082,3.321293690051053,3,EQ-ETCH-08:2025-01-04T05:48:59.450031 - 89,Overetch,15,127.56393801863244
WFR-00270,LOT-3,Lithography,163.4416168120294,2.405442777533678,1,EQ-PHOTO-04:2025-02-14T05:03:08.950941 - 13,,7,95.65841434922862
WFR-00271,LOT-3,Implantation,141.50378327306055,2.9882860284273924,0,EQ-PHOTO-01:2025-03-02T05:58:43.305601 - 68,,12,128.4407460446535
WFR-00272,LOT-2,Deposition,172.82182658453013,2.9892645157545434,4,EQ-PHOTO-09:2025-03-18T09:58:44.703662 - 91,,18,57.04662048656749
WFR-00273,LOT-2,Deposition,161.3789003696587,2.979123496884746,1,EQ-ETCH-06:2025-04-06T12:42:06.849331 - 73,,17,191.22786278211981
WFR-00274,LOT-2,Deposition,124.73979052459777,3.3306754822326203,1,EQ-ETCH-09:2025-04-11T16:04:52.671180 - 12,,17,131.1393996172012
WFR-00275,LOT-4,Implantation,154.00049131883338,3.758282323762566,0,EQ-ETCH-02:2025-03-04T23:01:47.495541 - 40,,12,143.45545677215677
WFR-00276,LOT-2,Lithography,130.63660838942204,2.883582311415928,0,EQ-ETCH-01:2025-01-30T04:32:53.754199 - 67,,6,121.67458505623179
WFR-00277,LOT-1,Lithography,109.19927336201955,3.898749420412805,1,EQ-PHOTO-02:2025-01-15T21:06:02.313290 - 45,,14,116.77500156543358
WFR-00278,LOT-2,Deposition,141.3461617367095,2.9384144842249253,0,EQ-PHOTO-04:2025-04-01T07:21:18.712686 - 36,,9,140.47555063467598
WFR-00279,LOT-1,Etch,172.6807655529628,,3,EQ-PHOTO-07:2025-03-30T10:17:35.186634 - 90,,14,129.04386401974287
WFR-00280,LOT-1,Implantation,179.48716457790374,3.212293678150452,1,EQ-ETCH-01:2025-02-19T11:10:40.245697 - 20,,16,196.93299567656845
WFR-00281,LOT-1,Lithography,139.78550767367952,3.5429222222515118,0,EQ-PHOTO-09:2025-04-02T22:13:16.466616 - 87,,11,173.0842962731751
WFR-00282,LOT-3,Etching,151.43764273468926,3.472903386195584,1,EQ-PHOTO-09:2025-03-31T00:56:50.237389 - 58,,16,198.42600586397694
WFR-00283,LOT-1,Deposition,177.92270611557154,2.593850942916766,2,EQ-PHOTO-02:2025-03-07T19:27:39.136117 - 74,,11,173.37465646388455
WFR-00284,LOT-3,Etching,180.11949561854087,3.1825588642713605,1,EQ-ETCH-03:2025-02-25T06:09:13.759561 - 29,Overetch,15,68.43462523451046
WFR-00285,LOT-1,Lithography,159.78944992090317,2.5421497883354744,1,EQ-PHOTO-07:2025-01-11T06:57:13.613252 - 65,,13,100.67700021583663
WFR-00286,LOT-1,Deposition,152.78952790538062,2.9486087872934323,1,EQ-ETCH-08:2025-01-16T10:52:37.880371 - 43,,13,148.12919057254828
WFR-00287,LOT-3,Lithography,164.49568014349657,2.4279325282399755,2,EQ-PHOTO-06:2025-03-26T02:24:30.291217 - 17,,16,187.6671106447448
WFR-00288,LOT-4,Deposition,149.4029630552454,2.899118812986152,0,EQ-ETCH-03:2025-03-08T16:13:27.924362 - 58,,10,55.16938166699168
WFR-00289,LOT-3,Lithography,180.59027472603077,3.030397593944093,3,EQ-PHOTO-01:2025-01-25T14:25:01.398369 - 83,,13,122.81880280065958
WFR-00290,LOT-2,Etching,156.41359701370695,,0,EQ-ETCH-09:2025-02-05T22:31:55.787296 - 63,,11,81.61815822399491
WFR-00291,LOT-4,Deposition,147.291901376697,2.9996632514630206,1,EQ-PHOTO-08:2025-03-25T17:18:26.500641 - 36,,6,52.0416397543102
WFR-00292,LOT-4,Etching,100.0,3.4020308345380075,1,EQ-PHOTO-07:2025-03-15T09:32:25.757032 - 80,,18,168.89887143465845
WFR-00293,LOT-3,Etching,191.74290522036205,2.5103720183429026,1,EQ-ETCH-04:2025-03-25T04:31:58.784248 - 26,Overetch,10,119.76979510238318
WFR-00294,LOT-3,Deposition,130.74527538656946,,0,EQ-ETCH-01:2025-02-19T13:44:00.243453 - 40,,12,156.47971470056572
WFR-00295,LOT-4,Implantation,102.59932264355942,3.462207408393513,1,EQ-PHOTO-05:2025-01-02T02:26:42.047222 - 48,,9,107.39111869313629
WFR-00296,LOT-4,Deposition,146.42240056779758,2.5238593431302734,1,EQ-PHOTO-09:2025-03-31T18:57:58.453436 - 19,,15,111.07156064377392
WFR-00297,LOT-3,Etching,149.8519298059851,1.692650781322664,1,EQ-PHOTO-03:2025-02-22T21:04:01.408369 - 43,,15,113.4380538710518
WFR-00298,LOT-4,Deposition,158.996982927712,3.5450655912723428,1,EQ-ETCH-01:2025-01-18T03:20:56.602733 - 16,,13,94.33844721399302
WFR-00299,LOT-1,Deposition,162.9827597609122,2.877391550405102,2,EQ-PHOTO-01:2025-02-12T20:42:49.843008 - 76,,13,178.08781054577094
WFR-00300,LOT-3,Deposition,133.4451475859744,3.0001451463940283,1,EQ-ETCH-06:2025-01-17T18:03:42.986709 - 77,,18,102.94235437990413
WFR-00301,LOT-3,Deposition,200.0,4.010849088277352,2,EQ-ETCH-08:2025-02-11T05:26:45.432822 - 71,,15,150.92756141070834
WFR-00302,LOT-1,Etching,153.95992350344005,3.212464224773873,2,EQ-ETCH-07:2025-01-04T13:24:56.619297 - 54,,13,173.91517678355882
WFR-00303,LOT-2,Etch,116.236009436426,3.232588484878415,1,EQ-PHOTO-03:2025-01-29T10:10:15.359130 - 24,,13,63.9199942889267
WFR-00304,LOT-1,Lithography,181.6563383164166,2.995904244522639,2,EQ-ETCH-03:2025-02-22T14:27:25.199310 - 15,,13,100.69119729454664
WFR-00305,LOT-4,Deposition,164.5681413142008,2.904014456367124,2,EQ-PHOTO-02:2025-02-23T12:15:38.878918 - 62,,13,118.03025982004552
WFR-00306,LOT-4,Deposition,158.17724027664258,2.968434602398444,0,EQ-ETCH-09:2025-01-18T01:07:03.304485 - 50,,8,109.66741885077207
WFR-00307,LOT-4,Etching,146.9408788636704,2.92506135630051,3,EQ-PHOTO-03:2025-02-25T13:41:31.224740 - 95,Particle,18,73.33733467391104
WFR-00308,LOT-4,Implantation,150.91646232035308,2.157424333637778,2,EQ-PHOTO-09:2025-03-01T18:33:07.637122 - 12,,6,72.45727611533437
WFR-00309,LOT-2,Lithography,106.6284400278641,2.5009192101453883,2,EQ-ETCH-09:2025-03-12T16:07:47.088162 - 30,,15,183.96155172574143
WFR-00310,LOT-2,Lithography,144.57896997502658,2.971553756947969,1,EQ-PHOTO-03:2025-02-02T15:47:01.610963 - 35,,6,131.16259596019043
WFR-00311,LOT-1,Deposition,199.1356754404825,4.018553099392963,2,EQ-ETCH-03:2025-03-07T17:10:20.789045 - 69,,13,80.16073867795754
WFR-00312,LOT-1,Implantation,130.91299468356834,2.3059621562369763,1,EQ-PHOTO-05:2025-03-10T16:18:30.782882 - 71,,8,186.79042941338133
WFR-00313,LOT-4,Deposition,153.53545629473462,2.740413088399438,0,EQ-ETCH-07:2025-03-13T13:37:00.025577 - 72,,12,160.48352558339286
WFR-00314,LOT-2,Deposition,116.3021209570794,2.7354333774801587,2,EQ-ETCH-09:2025-03-09T14:44:19.958163 - 33,,15,159.75520118930208
WFR-00315,LOT-4,Lithography,139.58597490212,3.3453944727319005,1,EQ-ETCH-08:2025-01-20T09:53:11.972317 - 46,,9,54.54480608727517
WFR-00316,LOT-2,Etching,122.04424665290236,3.04664735982697,2,EQ-ETCH-05:2025-02-27T17:58:10.962706 - 89,,16,118.16523152480664
WFR-00317,LOT-3,Implantation,158.546403742005,,1,EQ-PHOTO-01:2025-04-02T18:53:48.441902 - 39,,16,151.5549580898646
WFR-00318,LOT-2,Deposition,154.316655552895,3.577097787790442,0,EQ-ETCH-02:2025-01-21T11:35:19.041824 - 68,,11,93.47282992246056
WFR-00319,LOT-3,Implantation,123.940459134199,2.5038126189019847,3,EQ-ETCH-01:2025-01-13T15:45:41.704626 - 56,,17,140.80853199291522
WFR-00320,LOT-1,Lithography,151.76571296676292,2.746278047688794,2,EQ-ETCH-05:2025-03-06T06:18:54.928911 - 31,,12,119.00152222785248
WFR-00321,LOT-1,Etching,163.71288271699612,2.444177479468455,3,EQ-PHOTO-03:2025-04-02T05:47:59.239653 - 81,Particle,6,133.77083568105584
WFR-00322,LOT-1,Deposition,153.498454888213,3.4963695072508423,0,EQ-ETCH-07:2025-02-08T13:41:21.424639 - 72,,6,67.33024203216242
WFR-00323,LOT-2,Deposition,167.07860356613682,2.9757678728054007,2,EQ-ETCH-06:2025-01-10T19:07:09.099198 - 10,,19,86.36404152590839
WFR-00324,LOT-2,Implantation,181.3008842909479,2.6440691081618484,1,EQ-PHOTO-08:2025-02-04T02:27:49.899469 - 23,,13,158.04381727606864
WFR-00325,LOT-3,Etching,141.58464787387126,3.2230166789498824,1,EQ-PHOTO-08:2025-04-10T09:42:12.330026 - 91,Particle,12,158.72264369000536
WFR-00326,LOT-1,Lithography,143.87289358912437,,1,EQ-ETCH-08:2025-03-24T03:59:33.885881 - 19,,8,154.29447142404018
WFR-00327,LOT-2,Implantation,146.53475125426976,,1,EQ-ETCH-07:2025-01-24T04:03:15.514742 - 12,,16,108.75199270252786
WFR-00328,LOT-4,Deposition,123.95788222080446,3.3079864689151988,1,EQ-PHOTO-03:2025-01-01T12:31:25.589856 - 31,,15,164.6405973903847
WFR-00329,LOT-1,Etching,129.7661887043913,3.8668463064862713,2,EQ-ETCH-04:2025-03-08T12:38:16.515902 - 53,,13,59.45074835623544
WFR-00330,LOT-4,Lithography,161.2648387978985,3.777474449696901,1,EQ-PHOTO-06:2025-01-16T03:51:29.796114 - 72,,15,72.70751191700032
WFR-00331,LOT-1,Deposition,188.49911590205468,2.8750844319382085,1,EQ-PHOTO-02:2025-04-05T07:22:04.326312 - 17,,8,51.12495074040249
WFR-00332,LOT-2,Deposition,129.20722527848574,3.048171932812062,0,EQ-ETCH-02:2025-02-21T12:08:26.111659 - 14,,7,144.62536528326504
WFR-00333,LOT-2,Etching,200.0,3.1040144026250527,1,EQ-PHOTO-08:2025-02-17T03:45:59.720234 - 19,Overetch,17,75.0455341098572
WFR-00334,LOT-3,Etching,143.00939455905137,2.871017997511815,1,EQ-ETCH-06:2025-03-13T01:15:51.104428 - 75,,7,155.46109384541114
WFR-00335,LOT-1,Lithography,174.23801547710548,3.4619732325775727,1,EQ-PHOTO-02:2025-03-18T00:26:50.140487 - 58,,12,182.13510663169362
WFR-00336,LOT-4,Deposition,158.58740767755904,2.19693534391883,0,EQ-PHOTO-08:2025-02-24T01:05:15.286394 - 18,,8,101.93093966871676
WFR-00337,LOT-4,Implantation,153.89550126251967,3.2877824556178226,3,EQ-PHOTO-04:2025-01-13T18:03:41.979584 - 66,,6,143.3827317117735
WFR-00338,LOT-1,Deposition,141.45983757389308,2.9620253691446075,0,EQ-ETCH-02:2025-03-14T20:58:54.167675 - 86,,11,92.5802426229402
WFR-00339,LOT-3,Lithography,150.31689335420765,3.505419482095886,1,EQ-ETCH-03:2025-04-09T12:34:54.290384 - 92,,14,51.25675725210539
WFR-00340,LOT-1,Etching,138.67245742471016,3.554958452541665,0,EQ-PHOTO-02:2025-03-17T13:23:55.394216 - 66,,9,145.14247045045738
WFR-00341,LOT-3,Deposition,168.91349695902426,3.0550191798920787,2,EQ-ETCH-03:2025-02-26T23:09:03.982274 - 19,,14,177.030543655029
WFR-00342,LOT-4,Deposition,172.35727627133554,2.688729301384066,2,EQ-ETCH-03:2025-01-07T11:01:40.213479 - 80,,6,70.74292603294535
